,mean_rewards,median_rewards,min_rewards,max_rewards,steps
85,-1208.5661425,-1176.3477910000001,-1502.937826,-1009.426586,44640
86,-1208.5661425,-1176.3477910000001,-1502.937826,-1009.426586,45120
87,-1208.5661425,-1176.3477910000001,-1502.937826,-1009.426586,45600
88,-1173.6632746,-1163.5136240000002,-1339.715343,-1009.426586,46080
89,-1173.6632746,-1163.5136240000002,-1339.715343,-1009.426586,46560
90,-1173.6632746,-1163.5136240000002,-1339.715343,-1009.426586,47040
91,-1173.6632746,-1163.5136240000002,-1339.715343,-1009.426586,47520
92,-1154.5463905000001,-1148.763013,-1339.715343,-1009.426586,48000
93,-1154.5463905000001,-1148.763013,-1339.715343,-1009.426586,48480
94,-1154.5463905000001,-1148.763013,-1339.715343,-1009.426586,48960
95,-1154.5463905000001,-1148.763013,-1339.715343,-1009.426586,49440
96,-1146.5745605000002,-1148.763013,-1339.715343,-1009.426586,49920
97,-1146.5745605000002,-1148.763013,-1339.715343,-1009.426586,50400
98,-1146.5745605000002,-1148.763013,-1339.715343,-1009.426586,50880
99,-1146.5745605000002,-1148.763013,-1339.715343,-1009.426586,51360
100,-1224.8012054000003,-1148.763013,-1961.84393,-1009.426586,51840
101,-1224.8012054000003,-1148.763013,-1961.84393,-1009.426586,52320
102,-1224.8012054000003,-1148.763013,-1961.84393,-1009.426586,52800
103,-1224.8012054000003,-1148.763013,-1961.84393,-1009.426586,53280
104,-1322.4570681999999,-1148.763013,-2149.676729,-1009.426586,53760
105,-1322.4570681999999,-1148.763013,-2149.676729,-1009.426586,54240
106,-1322.4570681999999,-1148.763013,-2149.676729,-1009.426586,54720
107,-1322.4570681999999,-1148.763013,-2149.676729,-1009.426586,55200
108,-1309.4402254000001,-1148.763013,-2149.676729,-1009.426586,55680
109,-1309.4402254000001,-1148.763013,-2149.676729,-1009.426586,56160
110,-1309.4402254000001,-1148.763013,-2149.676729,-1009.426586,56640
111,-1309.4402254000001,-1148.763013,-2149.676729,-1009.426586,57120
112,-1309.6542213999999,-1149.832993,-2149.676729,-1009.426586,57600
113,-1309.6542213999999,-1149.832993,-2149.676729,-1009.426586,58080
114,-1309.6542213999999,-1149.832993,-2149.676729,-1009.426586,58560
115,-1309.6542213999999,-1149.832993,-2149.676729,-1009.426586,59040
116,-1285.8052014999998,-1149.832993,-2149.676729,-844.640209,59520
117,-1285.8052014999998,-1149.832993,-2149.676729,-844.640209,60000
118,-1285.8052014999998,-1149.832993,-2149.676729,-844.640209,60480
119,-1285.8052014999998,-1149.832993,-2149.676729,-844.640209,60960
120,-1260.2218626,-1149.832993,-2149.676729,-753.593197,61440
121,-1260.2218626,-1149.832993,-2149.676729,-753.593197,61920
122,-1260.2218626,-1149.832993,-2149.676729,-753.593197,62400
123,-1260.2218626,-1149.832993,-2149.676729,-753.593197,62880
124,-1184.9143469,-1098.9527874999999,-2149.676729,-586.640186,63360
125,-1184.9143469,-1098.9527874999999,-2149.676729,-586.640186,63840
126,-1184.9143469,-1098.9527874999999,-2149.676729,-586.640186,64320
127,-1184.9143469,-1098.9527874999999,-2149.676729,-586.640186,64800
128,-1128.5579592,-1031.1820010000001,-2149.676729,-586.640186,65280
129,-1128.5579592,-1031.1820010000001,-2149.676729,-586.640186,65760
130,-1128.5579592,-1031.1820010000001,-2149.676729,-586.640186,66240
131,-1128.5579592,-1031.1820010000001,-2149.676729,-586.640186,66720
