,mean_rewards,median_rewards,min_rewards,max_rewards,steps
233,-162.0221306,-161.7245995,-177.168547,-154.309726,115680
234,-162.0221306,-161.7245995,-177.168547,-154.309726,116160
235,-162.0221306,-161.7245995,-177.168547,-154.309726,116640
236,-160.340244,-160.1451065,-167.781075,-154.309726,117120
237,-160.340244,-160.1451065,-167.781075,-154.309726,117600
238,-160.340244,-160.1451065,-167.781075,-154.309726,118080
239,-160.340244,-160.1451065,-167.781075,-154.309726,118560
240,-159.2578378,-158.4487725,-165.985217,-154.309726,119040
241,-159.2578378,-158.4487725,-165.985217,-154.309726,119520
242,-159.2578378,-158.4487725,-165.985217,-154.309726,120000
243,-159.2578378,-158.4487725,-165.985217,-154.309726,120480
244,-158.6345389,-157.1163455,-165.985217,-154.309726,120960
245,-158.6345389,-157.1163455,-165.985217,-154.309726,121440
246,-158.6345389,-157.1163455,-165.985217,-154.309726,121920
247,-158.6345389,-157.1163455,-165.985217,-154.309726,122400
248,-158.8414931,-157.1163455,-165.985217,-154.309726,122880
249,-158.8414931,-157.1163455,-165.985217,-154.309726,123360
250,-158.8414931,-157.1163455,-165.985217,-154.309726,123840
251,-158.8414931,-157.1163455,-165.985217,-154.309726,124320
252,-159.9872838,-158.8126795,-168.316965,-154.309726,124800
253,-159.9872838,-158.8126795,-168.316965,-154.309726,125280
254,-159.9872838,-158.8126795,-168.316965,-154.309726,125760
255,-159.9872838,-158.8126795,-168.316965,-154.309726,126240
256,-161.111217,-161.1798775,-168.316965,-154.309726,126720
257,-161.111217,-161.1798775,-168.316965,-154.309726,127200
258,-161.111217,-161.1798775,-168.316965,-154.309726,127680
259,-161.111217,-161.1798775,-168.316965,-154.309726,128160
260,-162.40695499999998,-163.3626725,-168.316965,-154.686595,128640
261,-162.40695499999998,-163.3626725,-168.316965,-154.686595,129120
262,-162.40695499999998,-163.3626725,-168.316965,-154.686595,129600
263,-162.40695499999998,-163.3626725,-168.316965,-154.686595,130080
264,-163.7102867,-165.350244,-168.316965,-156.957013,130560
265,-163.7102867,-165.350244,-168.316965,-156.957013,131040
266,-163.7102867,-165.350244,-168.316965,-156.957013,131520
267,-163.7102867,-165.350244,-168.316965,-156.957013,132000
268,-164.36538490000004,-165.6106105,-172.536199,-156.957013,132480
269,-164.36538490000004,-165.6106105,-172.536199,-156.957013,132960
270,-164.36538490000004,-165.6106105,-172.536199,-156.957013,133440
271,-164.36538490000004,-165.6106105,-172.536199,-156.957013,133920
272,-165.11598370000002,-166.886528,-172.536199,-156.957013,134400
273,-165.11598370000002,-166.886528,-172.536199,-156.957013,134880
274,-165.11598370000002,-166.886528,-172.536199,-156.957013,135360
275,-165.11598370000002,-166.886528,-172.536199,-156.957013,135840
276,-168.1785865,-167.49350900000002,-190.975709,-156.957013,136320
277,-168.1785865,-167.49350900000002,-190.975709,-156.957013,136800
278,-168.1785865,-167.49350900000002,-190.975709,-156.957013,137280
279,-168.1785865,-167.49350900000002,-190.975709,-156.957013,137760
280,-169.6711045,-168.0184385,-190.975709,-157.275678,138240
281,-169.6711045,-168.0184385,-190.975709,-157.275678,138720
282,-169.6711045,-168.0184385,-190.975709,-157.275678,139200
283,-169.6711045,-168.0184385,-190.975709,-157.275678,139680
284,-172.103609,-170.099579,-190.975709,-162.010074,140160
285,-172.103609,-170.099579,-190.975709,-162.010074,140640
286,-172.103609,-170.099579,-190.975709,-162.010074,141120
287,-172.103609,-170.099579,-190.975709,-162.010074,141600
288,-172.6095334,-170.099579,-190.975709,-166.50595,142080
289,-172.6095334,-170.099579,-190.975709,-166.50595,142560
290,-172.6095334,-170.099579,-190.975709,-166.50595,143040
291,-172.6095334,-170.099579,-190.975709,-166.50595,143520
292,-172.68660849999998,-170.48495450000001,-190.975709,-166.50595,144000
293,-172.68660849999998,-170.48495450000001,-190.975709,-166.50595,144480
294,-172.68660849999998,-170.48495450000001,-190.975709,-166.50595,144960
295,-172.68660849999998,-170.48495450000001,-190.975709,-166.50595,145440
296,-173.68858849999998,-172.051726,-190.975709,-167.069318,145920
297,-173.68858849999998,-172.051726,-190.975709,-167.069318,146400
298,-173.68858849999998,-172.051726,-190.975709,-167.069318,146880
299,-173.68858849999998,-172.051726,-190.975709,-167.069318,147360
300,-174.8656487,-172.37872900000002,-190.975709,-167.069318,147840
301,-174.8656487,-172.37872900000002,-190.975709,-167.069318,148320
302,-174.8656487,-172.37872900000002,-190.975709,-167.069318,148800
303,-174.8656487,-172.37872900000002,-190.975709,-167.069318,149280
304,-176.5462786,-174.5309745,-190.975709,-167.069318,149760
305,-176.5462786,-174.5309745,-190.975709,-167.069318,150240
306,-176.5462786,-174.5309745,-190.975709,-167.069318,150720
307,-176.5462786,-174.5309745,-190.975709,-167.069318,151200
308,-177.2913232,-177.78172899999998,-190.975709,-167.069318,151680
309,-177.2913232,-177.78172899999998,-190.975709,-167.069318,152160
310,-177.2913232,-177.78172899999998,-190.975709,-167.069318,152640
311,-177.2913232,-177.78172899999998,-190.975709,-167.069318,153120
312,-178.6961061,-179.5121765,-190.975709,-167.069318,153600
313,-178.6961061,-179.5121765,-190.975709,-167.069318,154080
314,-178.6961061,-179.5121765,-190.975709,-167.069318,154560
315,-178.6961061,-179.5121765,-190.975709,-167.069318,155040
316,-178.7981689,-179.5121765,-191.996337,-167.069318,155520
317,-178.7981689,-179.5121765,-191.996337,-167.069318,156000
318,-178.7981689,-179.5121765,-191.996337,-167.069318,156480
319,-178.7981689,-179.5121765,-191.996337,-167.069318,156960
320,-180.6110329,-180.79368399999998,-191.996337,-167.069318,157440
321,-180.6110329,-180.79368399999998,-191.996337,-167.069318,157920
322,-180.6110329,-180.79368399999998,-191.996337,-167.069318,158400
323,-180.6110329,-180.79368399999998,-191.996337,-167.069318,158880
324,-182.28305,-182.256428,-198.320894,-167.069318,159360
325,-182.28305,-182.256428,-198.320894,-167.069318,159840
326,-182.28305,-182.256428,-198.320894,-167.069318,160320
327,-182.28305,-182.256428,-198.320894,-167.069318,160800
328,-186.12280719999998,-185.3976495,-205.46689,-169.087716,161280
329,-186.12280719999998,-185.3976495,-205.46689,-169.087716,161760
330,-186.12280719999998,-185.3976495,-205.46689,-169.087716,162240
331,-186.12280719999998,-185.3976495,-205.46689,-169.087716,162720
332,-188.4716724,-188.1399605,-205.46689,-176.52575,163200
333,-188.4716724,-188.1399605,-205.46689,-176.52575,163680
334,-188.4716724,-188.1399605,-205.46689,-176.52575,164160
335,-188.4716724,-188.1399605,-205.46689,-176.52575,164640
336,-190.2429904,-191.003585,-205.46689,-179.037708,165120
337,-190.2429904,-191.003585,-205.46689,-179.037708,165600
338,-190.2429904,-191.003585,-205.46689,-179.037708,166080
339,-190.2429904,-191.003585,-205.46689,-179.037708,166560
340,-191.2653678,-191.003585,-205.46689,-179.986645,167040
341,-191.2653678,-191.003585,-205.46689,-179.986645,167520
342,-191.2653678,-191.003585,-205.46689,-179.986645,168000
343,-191.2653678,-191.003585,-205.46689,-179.986645,168480
344,-191.80625039999998,-191.003585,-205.46689,-179.986645,168960
345,-191.80625039999998,-191.003585,-205.46689,-179.986645,169440
346,-191.80625039999998,-191.003585,-205.46689,-179.986645,169920
347,-191.80625039999998,-191.003585,-205.46689,-179.986645,170400
348,-192.36182300000002,-191.003585,-205.46689,-185.542371,170880
349,-192.36182300000002,-191.003585,-205.46689,-185.542371,171360
350,-192.36182300000002,-191.003585,-205.46689,-185.542371,171840
351,-192.36182300000002,-191.003585,-205.46689,-185.542371,172320
352,-191.3544736,-191.003585,-205.46689,-176.195594,172800
353,-191.3544736,-191.003585,-205.46689,-176.195594,173280
354,-191.3544736,-191.003585,-205.46689,-176.195594,173760
355,-191.3544736,-191.003585,-205.46689,-176.195594,174240
356,-188.68350949999999,-189.972935,-205.46689,-165.286696,174720
357,-188.68350949999999,-189.972935,-205.46689,-165.286696,175200
358,-188.68350949999999,-189.972935,-205.46689,-165.286696,175680
359,-188.68350949999999,-189.972935,-205.46689,-165.286696,176160
360,-186.0783461,-189.59825949999998,-205.46689,-163.959199,176640
361,-186.0783461,-189.59825949999998,-205.46689,-163.959199,177120
362,-186.0783461,-189.59825949999998,-205.46689,-163.959199,177600
363,-186.0783461,-189.59825949999998,-205.46689,-163.959199,178080
364,-182.4190407,-187.4019265,-205.46689,-161.72784,178560
365,-182.4190407,-187.4019265,-205.46689,-161.72784,179040
366,-182.4190407,-187.4019265,-205.46689,-161.72784,179520
367,-182.4190407,-187.4019265,-205.46689,-161.72784,180000
368,-178.2824559,-180.86898250000002,-194.23893,-161.72784,180480
369,-178.2824559,-180.86898250000002,-194.23893,-161.72784,180960
370,-178.2824559,-180.86898250000002,-194.23893,-161.72784,181440
371,-178.2824559,-180.86898250000002,-194.23893,-161.72784,181920
372,-176.016045,-173.0539265,-194.23893,-161.72784,182400
373,-176.016045,-173.0539265,-194.23893,-161.72784,182880
374,-176.016045,-173.0539265,-194.23893,-161.72784,183360
375,-176.016045,-173.0539265,-194.23893,-161.72784,183840
376,-173.3339478,-168.6651085,-189.935037,-161.72784,184320
377,-173.3339478,-168.6651085,-189.935037,-161.72784,184800
378,-173.3339478,-168.6651085,-189.935037,-161.72784,185280
379,-173.3339478,-168.6651085,-189.935037,-161.72784,185760
380,-170.7174901,-166.352327,-189.935037,-161.72784,186240
381,-170.7174901,-166.352327,-189.935037,-161.72784,186720
382,-170.7174901,-166.352327,-189.935037,-161.72784,187200
383,-170.7174901,-166.352327,-189.935037,-161.72784,187680
384,-167.8297651,-164.693869,-185.542371,-161.057787,188160
385,-167.8297651,-164.693869,-185.542371,-161.057787,188640
386,-167.8297651,-164.693869,-185.542371,-161.057787,189120
387,-167.8297651,-164.693869,-185.542371,-161.057787,189600
388,-165.2976607,-164.0301205,-176.195594,-160.221327,190080
389,-165.2976607,-164.0301205,-176.195594,-160.221327,190560
390,-165.2976607,-164.0301205,-176.195594,-160.221327,191040
391,-165.2976607,-164.0301205,-176.195594,-160.221327,191520
392,-163.90612330000002,-163.528052,-169.912259,-160.221327,192000
393,-163.90612330000002,-163.528052,-169.912259,-160.221327,192480
394,-163.90612330000002,-163.528052,-169.912259,-160.221327,192960
395,-163.90612330000002,-163.528052,-169.912259,-160.221327,193440
396,-163.73780090000002,-163.3501885,-169.912259,-160.221327,193920
397,-163.73780090000002,-163.3501885,-169.912259,-160.221327,194400
398,-163.73780090000002,-163.3501885,-169.912259,-160.221327,194880
399,-163.73780090000002,-163.3501885,-169.912259,-160.221327,195360
400,-163.8781157,-163.3501885,-169.912259,-160.221327,195840
401,-163.8781157,-163.3501885,-169.912259,-160.221327,196320
402,-163.8781157,-163.3501885,-169.912259,-160.221327,196800
403,-163.8781157,-163.3501885,-169.912259,-160.221327,197280
404,-164.3360409,-163.852257,-169.912259,-160.221327,197760
405,-164.3360409,-163.852257,-169.912259,-160.221327,198240
406,-164.3360409,-163.852257,-169.912259,-160.221327,198720
407,-164.3360409,-163.852257,-169.912259,-160.221327,199200
408,-164.7884454,-164.4829095,-169.912259,-160.221327,199680
409,-164.7884454,-164.4829095,-169.912259,-160.221327,200160
410,-164.7884454,-164.4829095,-169.912259,-160.221327,200640
411,-164.7884454,-164.4829095,-169.912259,-160.221327,201120
412,-164.97624349999998,-164.4829095,-171.79024,-160.221327,201600
413,-164.97624349999998,-164.4829095,-171.79024,-160.221327,202080
414,-164.97624349999998,-164.4829095,-171.79024,-160.221327,202560
415,-164.97624349999998,-164.4829095,-171.79024,-160.221327,203040
416,-165.3158001,-164.4829095,-171.79024,-160.221327,203520
417,-165.3158001,-164.4829095,-171.79024,-160.221327,204000
418,-165.3158001,-164.4829095,-171.79024,-160.221327,204480
419,-165.3158001,-164.4829095,-171.79024,-160.221327,204960
420,-165.85784460000002,-165.8347195,-171.79024,-160.221327,205440
421,-165.85784460000002,-165.8347195,-171.79024,-160.221327,205920
422,-165.85784460000002,-165.8347195,-171.79024,-160.221327,206400
423,-165.85784460000002,-165.8347195,-171.79024,-160.221327,206880
424,-167.08570860000003,-167.412221,-173.336427,-160.221327,207360
425,-167.08570860000003,-167.412221,-173.336427,-160.221327,207840
426,-167.08570860000003,-167.412221,-173.336427,-160.221327,208320
427,-167.08570860000003,-167.412221,-173.336427,-160.221327,208800
428,-169.1421777,-168.5712185,-180.786018,-162.28022,209280
429,-169.1421777,-168.5712185,-180.786018,-162.28022,209760
430,-169.1421777,-168.5712185,-180.786018,-162.28022,210240
431,-169.1421777,-168.5712185,-180.786018,-162.28022,210720
432,-171.04924380000003,-169.71930550000002,-181.350881,-163.603472,211200
433,-171.04924380000003,-169.71930550000002,-181.350881,-163.603472,211680
434,-171.04924380000003,-169.71930550000002,-181.350881,-163.603472,212160
435,-171.04924380000003,-169.71930550000002,-181.350881,-163.603472,212640
436,-172.39903640000003,-171.301882,-181.350881,-165.362347,213120
